stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-180910,Vpr-mediated nuclear import of PICs,0.0030013922884926103,3,44,2,2,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-176033,Interactions of Vpr with host cellular proteins,0.0030013922884926103,3,47,2,4,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.013339641161946192,2,36,1,1,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-1855196,IP3 and IP4 transport between cytosol and nucleus,0.013339641161946192,2,37,3,3,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-1855229,IP6 and IP7 transport between cytosol and nucleus,0.013339641161946192,2,37,2,2,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-159227,Transport of the SLBP independent Mature mRNA,0.013339641161946192,2,39,3,3,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-1855170,IPs transport between nucleus and cytosol,0.013339641161946192,2,40,4,4,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,0.013339641161946192,2,40,3,3,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,0.013339641161946192,2,42,2,2,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.013339641161946192,2,46,3,3,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,0.013339641161946192,2,47,9,9,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,0.013339641161946192,2,53,1,2,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-4085377,SUMOylation of SUMOylation proteins,0.013339641161946192,2,39,2,5,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-3232142,SUMOylation of ubiquitinylation proteins,0.013339641161946192,2,43,1,3,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-180746,Nuclear import of Rev protein,0.013339641161946192,2,41,2,7,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-177243,Interactions of Rev with host cellular proteins,0.013339641161946192,2,47,4,16,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,0.013339641161946192,2,48,1,4,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-4615885,SUMOylation of DNA replication proteins,0.013339641161946192,2,50,2,8,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-4570464,SUMOylation of RNA binding proteins,0.013339641161946192,2,51,1,4,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-170822,Regulation of Glucokinase by Glucokinase Regulatory Protein,0.013339641161946192,2,40,1,5,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-165054,Rev-mediated nuclear export of HIV RNA,0.013339641161946192,2,45,2,10,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,0.013339641161946192,2,54,1,5,MjAyNjA5MTMxMzEwMDNfMjMxMzg%3D
