stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-192823,Viral mRNA Translation,9.625349049802168e-06,10,114,2,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,9.896860532099261e-06,10,115,4,16,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-76002,"Platelet activation, signaling and aggregation",9.896860532099261e-06,15,294,32,119,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,1.0816681388803318e-05,10,117,5,5,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,1.3160744117612921e-05,10,120,3,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,1.3160744117612921e-05,10,120,2,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-927802,Nonsense-Mediated Decay (NMD),1.652280066632983e-05,10,124,5,6,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),1.652280066632983e-05,10,124,4,5,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-194315,Signaling by Rho GTPases,1.7193101123247345e-05,23,708,58,203,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",2.3343947975762447e-05,23,724,58,212,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-72737,Cap-dependent Translation Initiation,2.3343947975762447e-05,10,130,10,18,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-72613,Eukaryotic Translation Initiation,2.3343947975762447e-05,10,130,12,21,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-195258,RHO GTPase Effectors,2.6973855991263562e-05,15,325,31,113,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,4.543432869097419e-05,8,81,6,15,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-109582,Hemostasis,5.16399717653826e-05,24,821,55,366,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,8.307604778357014e-05,11,189,6,7,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-977225,Amyloid fiber formation,8.307604778357014e-05,8,89,10,33,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9613829,Chaperone Mediated Autophagy,9.203316132888606e-05,5,23,16,19,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9678108,SARS-CoV-1 Infection,0.0001263854657029828,11,199,9,161,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,0.0001282238720701212,13,284,6,103,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-168255,Influenza Infection,0.0001282238720701212,11,200,3,61,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-8868773,rRNA processing in the nucleus and cytosol,0.00017396180260675909,11,207,7,15,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9646399,Aggrephagy,0.0001844250915057355,6,47,13,15,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-168273,Influenza Viral RNA Transcription and Replication,0.0002107612133217529,10,173,2,14,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9711097,Cellular response to starvation,0.00024405959036188918,10,176,4,28,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-2408522,Selenoamino acid metabolism,0.0003244632795573743,10,182,2,33,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,0.00033497949209027045,7,80,13,26,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",0.00036260373511032284,6,54,1,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-72649,Translation initiation complex formation,0.0007374652502327717,6,62,2,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9754678,SARS-CoV-2 modulates host translation machinery,0.0007374652502327717,6,62,1,6,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-72766,Translation,0.0008115431316058075,15,448,48,126,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6802957,Oncogenic MAPK signaling,0.0008181367576090004,7,93,37,46,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-72702,Ribosomal scanning and start codon recognition,0.0008290929004172165,6,64,2,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-72312,rRNA processing,0.0008385632416286759,11,252,7,22,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9663891,Selective autophagy,0.0009449545970490192,7,97,21,56,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",0.0009449545970490192,6,66,2,6,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9970672,FXIIa activates plasma kallikrein-kinin system,0.0011177062738969568,5,42,13,18,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-2028269,Signaling by Hippo,0.0012230903871923715,4,22,15,30,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,0.0012473165662534313,5,43,3,4,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5653656,Vesicle-mediated transport,0.0013261110528917097,21,833,71,254,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-109581,Apoptosis,0.0013261110528917097,9,180,11,142,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.0014977069387273056,6,73,5,5,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,0.0015078392160521314,7,106,13,13,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1266738,Developmental Biology,0.0015078392160521314,38,2061,118,996,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-168256,Immune System,0.0015078392160521314,50,3033,205,1895,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,0.0017372336688195045,6,76,9,22,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9656223,Signaling by RAF1 mutants,0.0019996600830085587,5,49,6,7,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5602498,MyD88 deficiency (TLR2/4),0.00202456952939567,4,26,2,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-3371453,Regulation of HSF1-mediated heat shock response,0.0021110013962886143,7,113,8,14,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5625740,RHO GTPases activate PKNs,0.0021389171387748984,6,79,9,20,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5603041,IRAK4 deficiency (TLR2/4),0.0021695913251821297,4,27,1,1,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-913531,Interferon Signaling,0.0022731084271079283,15,507,9,157,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9705683,SARS-CoV-2-host interactions,0.0025894831023709486,10,247,5,68,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9649948,Signaling downstream of RAS mutants,0.002677900212970652,5,54,7,7,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.002677900212970652,5,54,6,7,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.002677900212970652,5,54,6,7,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6802949,Signaling by RAS mutants,0.002677900212970652,5,54,7,9,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-168249,Innate Immune System,0.0028667843164926765,28,1387,123,782,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-2995410,Nuclear Envelope (NE) Reassembly,0.003256658243471211,6,88,2,24,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9833482,PKR-mediated signaling,0.003256658243471211,6,88,3,40,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-392499,Metabolism of proteins,0.004096804500744344,41,2427,226,928,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,0.004116880339277262,6,92,10,15,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-199991,Membrane Trafficking,0.004179674186391202,17,669,66,219,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9684482,IFIT antiviral response,0.004179674186391202,6,93,1,17,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9612973,Autophagy,0.004187726662822855,8,174,39,117,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9619483,Activation of AMPK downstream of NMDARs,0.004375148868267509,4,34,2,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-3371556,Cellular response to heat stress,0.0048107959951235735,7,135,13,29,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9615710,Late endosomal microautophagy,0.004875569868863061,4,35,3,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5357801,Programmed Cell Death,0.004977466742196901,9,225,18,194,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1236974,ER-Phagosome pathway,0.005252577724865759,6,98,2,11,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5626467,RHO GTPases activate IQGAPs,0.005415520857869782,4,36,3,5,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-69481,G2/M Checkpoints,0.005883354528372076,7,142,4,24,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.006906605603093086,3,17,1,5,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,0.0071978237742420514,5,70,4,10,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-68886,M Phase,0.007445716222058696,12,403,26,96,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5686938,Regulation of TLR by endogenous ligand,0.007972102921014468,4,41,2,13,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9909649,Regulation of PD-L1(CD274) transcription,0.009207989134544237,5,74,8,18,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6798695,Neutrophil degranulation,0.009301276771055855,13,478,7,10,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,0.009301276771055855,4,44,4,6,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-111447,Activation of BAD and translocation to mitochondria ,0.009301276771055855,3,19,2,5,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-8876725,Protein methylation,0.009301276771055855,3,19,3,9,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9755779,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,0.009301276771055855,3,19,1,5,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9735871,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,0.009301276771055855,3,19,1,7,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1632852,Macroautophagy,0.009809621737301155,7,158,21,96,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-354194,GRB2:SOS provides linkage to MAPK signaling for Integrins ,0.009904400865652807,3,20,2,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9943411,CHD1 and CHD2 subfamily,0.010447888550101592,5,78,5,5,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5683057,MAPK family signaling cascades,0.010541192430903124,11,367,39,122,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9936686,Aggregated β-amyloid interacts with fibrinogen,0.010621887564624233,2,5,1,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-372708,p130Cas linkage to MAPK signaling for integrins,0.011549933657491351,3,22,3,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,0.011549933657491351,3,22,1,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-199977,ER to Golgi Anterograde Transport,0.011549933657491351,7,165,18,39,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5602358,Diseases associated with the TLR signaling cascade,0.011549933657491351,4,47,3,14,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1236975,Antigen processing-Cross presentation,0.011549933657491351,6,120,3,25,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-69473,G2/M DNA damage checkpoint,0.011555554511096133,5,82,3,12,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5674135,MAP2K and MAPK activation,0.01224062318634278,4,49,8,12,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-4419969,Depolymerization of the Nuclear Lamina,0.013102675865000357,3,23,2,6,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-190872,Transport of connexons to the plasma membrane,0.013102675865000357,3,23,1,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-76009,Platelet Aggregation (Plug Formation),0.016251475557109707,4,53,16,27,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5260271,Diseases of Immune System,0.016251475557109707,4,53,3,21,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-163210,Formation of ATP by chemiosmotic coupling,0.016585591017024726,3,25,3,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-75153,Apoptotic execution phase,0.017380386744853205,4,54,7,57,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-68875,Mitotic Prophase,0.0186866060573303,6,134,11,34,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-70263,Gluconeogenesis,0.01979838340601514,4,56,4,17,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-2555396,Mitotic Metaphase and Anaphase,0.019920236197907726,8,237,6,33,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-438064,Post NMDA receptor activation events,0.019920236197907726,5,96,29,39,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-68882,Mitotic Anaphase,0.019920236197907726,8,236,6,32,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,0.019920236197907726,3,27,1,7,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1280218,Adaptive Immune System,0.019920236197907726,23,1237,55,361,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9645723,Diseases of programmed cell death,0.020815602954061263,5,97,3,37,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9909648,Regulation of PD-L1(CD274) expression,0.02199602533479783,7,191,17,56,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1221632,Meiotic synapsis,0.02348043340063355,4,61,4,6,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5250924,B-WICH complex positively regulates rRNA expression,0.02348043340063355,4,61,3,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-1280215,Cytokine Signaling in Immune system,0.025360527614301853,22,1193,41,823,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-8951671,RUNX3 regulates YAP1-mediated transcription,0.026081499361000793,2,9,3,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9694516,SARS-CoV-2 Infection,0.026804769028421993,10,367,6,211,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-68867,Assembly of the pre-replicative complex,0.026809245925380587,5,103,4,23,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5673001,RAF/MAP kinase cascade,0.02739212410945213,9,309,35,75,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9671793,Diseases of hemostasis,0.028939127884048288,3,32,6,23,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9940465,ChAHP complex assembly,0.028939127884048288,3,32,1,4,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-8949613,Cristae formation,0.029328258915624295,3,33,1,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-171306,Packaging Of Telomere Ends,0.029328258915624295,3,33,2,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-8957275,Post-translational protein phosphorylation,0.029328258915624295,5,109,1,1,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9841251,Mitochondrial unfolded protein response (UPRmt),0.029328258915624295,3,33,3,21,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-8940973,RUNX2 regulates osteoblast differentiation,0.029328258915624295,3,34,9,24,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5684996,MAPK1/MAPK3 signaling,0.029328258915624295,9,316,35,82,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6807878,COPI-mediated anterograde transport,0.029328258915624295,5,107,6,12,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-983189,Kinesins,0.029472763845329153,4,68,2,14,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,0.029472763845329153,4,68,3,13,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-162582,Signal Transduction,0.03124445970138434,44,3056,350,2589,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-70171,Glycolysis,0.031373832413360336,5,111,5,23,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-73728,RNA Polymerase I Promoter Opening,0.03176408082236892,3,35,1,3,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5334118,DNA methylation,0.03176408082236892,3,35,7,7,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,0.03259866054856264,4,70,2,18,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-442755,Activation of NMDA receptors and postsynaptic events,0.033771705719738865,5,113,36,71,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-114452,Activation of BH3-only proteins,0.03431814262234534,3,36,2,19,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9860931,Response of endothelial cells to shear stress,0.03629620753773377,5,115,19,51,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9918487,Dengue Virus Genome Translation and Replication,0.037607011323826045,5,116,6,64,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-389948,Co-inhibition by PD-1,0.03787667798494876,7,219,17,61,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5689877,Josephin domain DUBs,0.03787667798494876,2,13,6,6,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-948021,Transport to the Golgi and subsequent modification,0.03787667798494876,7,220,18,60,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-6799990,Metal sequestration by antimicrobial proteins,0.03787667798494876,2,13,2,5,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.03787667798494876,2,12,4,10,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9734767,Developmental Cell Lineages,0.03787667798494876,9,340,14,26,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-354192,Integrin signaling,0.03787667798494876,3,39,15,24,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-430116,GP1b-IX-V activation signalling,0.03787667798494876,2,12,7,9,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9925563,Developmental Lineage of Pancreatic Ductal Cells,0.03787667798494876,4,77,2,2,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,0.03787667798494876,3,38,2,10,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-68616,Assembly of the ORC complex at the origin of replication,0.03787667798494876,3,39,2,11,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,0.03787667798494876,12,536,76,516,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,0.03787667798494876,3,39,1,7,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.03787667798494876,3,38,5,38,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-69002,DNA Replication Pre-Initiation,0.03787667798494876,5,121,4,32,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,0.038121181669675264,3,40,3,27,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9013408,RHOG GTPase cycle,0.03942183441766667,4,78,2,6,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-9843970,Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex,0.04075956390730606,3,41,5,8,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
R-HSA-190861,Gap junction assembly,0.04075956390730606,3,41,3,16,MjAyNjA5MTMxMzA0NTZfMjMwOTg%3D
