stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-2142845,Hyaluronan metabolism,0.11288980832578366,1,41,3,15,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-2160916,Hyaluronan degradation,0.11288980832578366,1,31,2,12,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9696264,RND3 GTPase cycle,0.11823770203873618,1,43,1,2,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9696270,RND2 GTPase cycle,0.12090620969079313,1,44,1,2,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-3214841,PKMTs methylate histone lysines,0.13154408837907194,1,48,1,22,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9927418,Developmental Lineage of Mammary Gland Luminal Epithelial Cells,0.13684140205491957,1,50,2,3,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-8957275,Post-translational protein phosphorylation,0.14340248272988554,1,109,1,1,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9924644,Developmental Lineages of the Mammary Gland,0.14340248272988554,1,81,4,8,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.14340248272988554,2,317,24,52,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9943411,CHD1 and CHD2 subfamily,0.14340248272988554,1,78,1,5,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1221632,Meiotic synapsis,0.14340248272988554,1,61,1,6,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9013408,RHOG GTPase cycle,0.14340248272988554,1,78,1,6,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,0.14340248272988554,1,68,1,13,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1500620,Meiosis,0.14340248272988554,1,93,1,16,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9675135,Diseases of DNA repair,0.14340248272988554,1,54,2,34,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-422356,Regulation of insulin secretion,0.14340248272988554,1,109,1,38,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-216083,Integrin cell surface interactions,0.14340248272988554,1,86,1,55,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-4839726,Chromatin organization,0.14340248272988554,2,389,2,150,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-193704,p75 NTR receptor-mediated signalling,0.14462217811603517,1,110,3,50,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,0.15672811608727322,1,120,2,3,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9734779,Developmental Cell Lineages of the Integumentary System,0.1591295573339151,1,122,4,12,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.1651045754596413,1,127,1,14,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-72737,Cap-dependent Translation Initiation,0.16867007008845925,1,130,2,18,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-72613,Eukaryotic Translation Initiation,0.16867007008845925,1,130,2,21,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1474165,Reproduction,0.18744139560751072,1,146,1,44,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1474228,Degradation of the extracellular matrix,0.18975910320792777,1,148,1,105,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-163685,Integration of energy metabolism,0.1955257394964457,1,153,1,72,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-8980692,RHOA GTPase cycle,0.19667434616675616,1,154,1,6,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9013148,CDC42 GTPase cycle,0.2023938892129039,1,159,1,6,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9937848,CHD chromatin remodelers,0.20920593108862262,1,165,1,44,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-73887,Death Receptor Signaling,0.21708298294215778,1,172,3,119,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-877300,Interferon gamma signaling,0.2226634388198856,1,177,1,23,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9013149,RAC1 GTPase cycle,0.23808703347753302,1,191,1,6,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9932444,ATP-dependent chromatin remodelers,0.2435241801536181,1,196,1,65,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-201681,TCF dependent signaling in response to WNT,0.2521464955937023,1,204,1,71,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1280218,Adaptive Immune System,0.25338380869806065,3,1237,10,361,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1630316,Glycosaminoglycan metabolism,0.2606747601033095,1,212,3,98,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-3247509,Chromatin modifying enzymes,0.30394356400930334,1,254,1,85,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-202733,Cell surface interactions at the vascular wall,0.3069396850266781,1,257,1,65,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9824446,Viral Infection Pathways,0.3206805556772311,3,1407,3,899,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-195721,Signaling by WNT,0.3670815026707166,1,320,1,157,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-195258,RHO GTPase Effectors,0.37163456865124644,1,325,2,113,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9734767,Developmental Cell Lineages,0.3851065527052181,1,340,4,26,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1474244,Extracellular matrix organization,0.39480994555650084,1,351,2,330,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-597592,Post-translational protein modification,0.42819721394064336,3,1676,5,605,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-73894,DNA Repair,0.4476237370799896,1,414,7,350,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-392499,Metabolism of proteins,0.45679538483048265,4,2427,7,928,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-72766,Translation,0.4742644493511843,1,448,2,126,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9012999,RHO GTPase cycle,0.4833701512528057,1,460,6,91,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives,0.49601203918387293,1,477,3,244,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-6798695,Neutrophil degranulation,0.4967463895830063,1,478,1,10,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-913531,Interferon Signaling,0.51760278933112,1,507,1,157,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-5663205,Infectious disease,0.5381155130286236,3,1965,3,1227,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-194315,Signaling by Rho GTPases,0.6410289675815141,1,708,8,203,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-168256,Immune System,0.6457591367756264,4,3033,12,1895,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.649432507680212,1,724,8,212,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1640170,Cell Cycle,0.6520197928998835,1,729,1,474,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1643685,Disease,0.662316244080808,4,3093,5,2176,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-109582,Hemostasis,0.6964891490132863,1,821,1,366,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-73857,RNA Polymerase II Transcription,0.7025066197918282,2,1678,10,939,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-74160,Gene expression (Transcription),0.7740964974635982,2,1922,10,1139,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1280215,Cytokine Signaling in Immune system,0.8268567132300446,1,1193,1,823,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-162582,Signal Transduction,0.8348121224359546,3,3056,12,2589,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-168249,Innate Immune System,0.8715071547602306,1,1387,1,782,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1266738,Developmental Biology,0.9558070473957712,1,2061,4,996,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
R-HSA-1430728,Metabolism,0.9819552677548079,2,3781,4,2380,MjAyNjA5MTMxMzA4NDJfMjMxMjc%3D
