stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-168276,NS1 Mediated Effects on Host Pathways,0.001275169102600282,7,48,2,8,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.0020091955076245727,6,46,3,3,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,0.0020091955076245727,6,47,9,9,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.0020091955076245727,14,317,46,52,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-168325,Viral Messenger RNA Synthesis,0.0020091955076245727,7,69,3,6,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-2980766,Nuclear Envelope Breakdown,0.0020091955076245727,7,65,5,13,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-194315,Signaling by Rho GTPases,0.0020091955076245727,22,708,52,203,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-1169408,ISG15 antiviral mechanism,0.0020091955076245727,8,83,2,16,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-4615885,SUMOylation of DNA replication proteins,0.002253394569513234,6,50,2,8,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.002253394569513234,22,724,52,212,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9013106,RHOC GTPase cycle,0.0027929337633448847,7,79,3,6,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-8953854,Metabolism of RNA,0.003213922314210471,24,863,98,244,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.00391928972151967,5,36,1,1,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-1855196,IP3 and IP4 transport between cytosol and nucleus,0.00391928972151967,5,37,3,3,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-1855229,IP6 and IP7 transport between cytosol and nucleus,0.00391928972151967,5,37,2,2,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-159227,Transport of the SLBP independent Mature mRNA,0.003940563274916542,5,39,3,3,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-1855170,IPs transport between nucleus and cytosol,0.003940563274916542,5,40,4,4,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9012999,RHO GTPase cycle,0.003940563274916542,16,460,35,91,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-170822,Regulation of Glucokinase by Glucokinase Regulatory Protein,0.003940563274916542,5,40,1,5,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,0.003940563274916542,5,40,3,3,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-4085377,SUMOylation of SUMOylation proteins,0.003940563274916542,5,39,2,5,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-168255,Influenza Infection,0.003940563274916542,10,200,9,61,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-194441,Metabolism of non-coding RNA,0.004051865786866782,6,67,6,6,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-191859,snRNP Assembly,0.004051865786866782,6,67,6,6,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,0.004051865786866782,5,42,2,2,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-180746,Nuclear import of Rev protein,0.004051865786866782,5,41,2,7,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-3232142,SUMOylation of ubiquitinylation proteins,0.004370806737601374,5,43,1,3,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-180910,Vpr-mediated nuclear import of PICs,0.004629797997453888,5,44,1,2,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-68875,Mitotic Prophase,0.004629797997453888,8,134,7,34,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-165054,Rev-mediated nuclear export of HIV RNA,0.004669163913701091,5,45,2,10,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-176033,Interactions of Vpr with host cellular proteins,0.005260325490146656,5,47,1,4,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-177243,Interactions of Rev with host cellular proteins,0.005260325490146656,5,47,4,16,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9013026,RHOB GTPase cycle,0.005477312840128645,6,75,3,6,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,0.005550114754921065,5,48,1,4,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9839923,Dengue Virus Infection,0.0061110462338658245,14,411,11,142,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-4570464,SUMOylation of RNA binding proteins,0.006677460903284249,5,51,1,4,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,0.007506518080899194,6,81,5,24,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,0.007569562344036385,5,53,1,2,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-75153,Apoptotic execution phase,0.00782429802761031,5,54,8,57,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,0.00782429802761031,5,54,1,5,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-8980692,RHOA GTPase cycle,0.00790415377009912,8,154,3,6,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-72202,Transport of Mature Transcript to Cytoplasm,0.011138859716225635,6,90,12,13,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-68886,M Phase,0.013608671606474054,13,403,29,96,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-4551638,SUMOylation of chromatin organization proteins,0.013755650310525613,5,62,2,15,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-168273,Influenza Viral RNA Transcription and Replication,0.014976689812496002,8,173,5,14,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-2500257,Resolution of Sister Chromatid Cohesion,0.01582044262557325,7,135,8,13,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.01582044262557325,4,38,6,38,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9770562,mRNA Polyadenylation,0.01816846287249163,7,139,15,20,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-6784531,tRNA processing in the nucleus,0.020866526657338014,5,70,1,7,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9675108,Nervous system development,0.022534717269183657,16,603,42,322,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-68882,Mitotic Anaphase,0.024263499154936197,9,236,10,32,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,0.024369656343729007,10,284,6,103,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-2555396,Mitotic Metaphase and Anaphase,0.02496524957376567,9,237,10,33,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9018519,Estrogen-dependent gene expression,0.02729793343244058,7,153,9,66,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9035034,RHOF GTPase cycle,0.027718549643723778,4,46,2,3,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,0.03185106515363123,5,81,3,4,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,0.03185106515363123,7,159,5,48,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9013148,CDC42 GTPase cycle,0.03185106515363123,7,159,3,6,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-162599,Late Phase of HIV Life Cycle,0.03360520624694607,7,161,48,78,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-72187,mRNA 3'-end processing,0.03718456816521476,7,164,16,21,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-69278,"Cell Cycle, Mitotic",0.0389115184418094,15,587,35,367,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,0.04057033448969394,14,536,131,516,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-6803529,FGFR2 alternative splicing,0.04970075927540574,3,28,4,4,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-162587,HIV Life Cycle,0.05031075302890642,7,176,48,117,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9918481,Dengue Virus-Host Interactions,0.050469577449584024,9,273,4,59,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-141424,Amplification of signal from the kinetochores,0.050469577449584024,5,94,4,4,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9013405,RHOD GTPase cycle,0.050469577449584024,4,57,2,9,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.050469577449584024,5,94,4,4,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-3371556,Cellular response to heat stress,0.05122108678432902,6,135,5,29,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-9824446,Viral Infection Pathways,0.05367069720303885,27,1407,94,899,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.0541305311177509,7,184,13,132,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-2467813,Separation of Sister Chromatids,0.0541305311177509,7,182,3,8,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-422475,Axon guidance,0.0541305311177509,14,566,37,295,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-400685,Sema4D in semaphorin signaling,0.05483753046685469,3,31,10,13,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-2470946,Cohesin Loading onto Chromatin,0.059183152470437816,2,10,2,2,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
R-HSA-428890,Role of ABL in ROBO-SLIT signaling,0.059183152470437816,2,10,4,4,MjAyNjA5MTMxMzA0NDFfMjMwOTY%3D
