stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-9824446,Viral Infection Pathways,2.6692426047247864e-11,33,1407,50,899,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-2262752,Cellular responses to stress,3.3058871196089967e-09,26,1039,70,521,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-5663205,Infectious disease,3.3058871196089967e-09,35,1965,73,1227,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-8953897,Cellular responses to stimuli,4.081132765065831e-09,27,1166,81,613,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-9839923,Dengue Virus Infection,6.4114415998517416e-09,17,411,12,142,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-9837999,Mitochondrial protein degradation,4.975091751902028e-07,9,104,6,20,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-392499,Metabolism of proteins,4.975091751902028e-07,35,2427,150,928,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,7.275356037617087e-07,8,76,22,22,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-1643685,Disease,1.3341098495933679e-06,39,3093,156,2176,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-6798695,Neutrophil degranulation,1.99480863460888e-06,15,478,6,10,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-422475,Axon guidance,2.4662545079490172e-06,16,566,12,295,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-3371556,Cellular response to heat stress,2.67953099242213e-06,9,135,15,29,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-9675108,Nervous system development,4.953070991575714e-06,16,603,12,322,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-168255,Influenza Infection,5.164524759848632e-06,10,200,5,61,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,5.164524759848632e-06,8,106,11,13,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-9948299,Ribosome-associated quality control,6.299506501439289e-06,9,155,18,20,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-9918487,Dengue Virus Genome Translation and Replication,8.555953191602406e-06,8,116,5,64,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-8953854,Metabolism of RNA,1.74689497622893e-05,18,863,48,244,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-447115,Interleukin-12 family signaling,3.1470535286182155e-05,7,96,13,114,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,7.514939998287673e-05,6,70,5,10,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-9010553,Regulation of expression of SLITs and ROBOs,0.00011070089471632016,8,170,3,20,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,0.00011070089471632016,7,120,3,3,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,0.00011070089471632016,7,120,3,3,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-168273,Influenza Viral RNA Transcription and Replication,0.00011130932865377474,8,173,4,14,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-168256,Immune System,0.00011130932865377474,34,3033,141,1895,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-72766,Translation,0.00011130932865377474,12,448,49,126,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-3371568,Attenuation phase,0.0001439238115832353,5,47,4,5,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
R-HSA-72737,Cap-dependent Translation Initiation,0.0001439238115832353,7,130,13,18,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D
