stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-72163,mRNA Splicing - Major Pathway,0.001358627306247251,6,213,10,11,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-72172,mRNA Splicing,0.001358627306247251,6,224,10,16,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.005490431771009607,6,317,27,52,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-193670,p75NTR negatively regulates cell cycle via SC1,0.005490431771009607,2,6,1,3,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9770562,mRNA Polyadenylation,0.013823922021243384,4,139,13,20,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9940951,Interaction of NuRD complexes with transcription factors,0.014175179019511153,3,64,11,11,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-72187,mRNA 3'-end processing,0.014175179019511153,4,164,14,21,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-4551638,SUMOylation of chromatin organization proteins,0.014175179019511153,3,62,4,15,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-8943724,Regulation of PTEN gene transcription,0.014175179019511153,3,68,4,15,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9937850,NuRD complex assembly,0.015060435297007735,3,74,19,21,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9943965,"CHD3, CHD4, CHD5 subfamily",0.015060435297007735,3,78,19,25,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9976102,Differentiation of naive CD4+ T cells to T helper 2 cells (Th2 cells),0.015060435297007735,3,82,2,12,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9701898,STAT3 nuclear events downstream of ALK signaling,0.015060435297007735,2,19,1,11,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.015060435297007735,4,184,11,132,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-2990846,SUMOylation,0.015372718070361557,4,193,11,141,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-2028269,Signaling by Hippo,0.01773995350334512,2,22,8,30,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9945266,Differentiation of T cells,0.021674915186274735,3,100,2,28,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-350054,Notch-HLH transcription pathway,0.02469144235806675,2,28,1,2,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9022699,MECP2 regulates neuronal receptors and channels,0.032066102177606304,2,32,4,26,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-8953854,Metabolism of RNA,0.03593550281993263,7,863,30,244,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9022692,Regulation of MECP2 expression and activity,0.03627338021693571,2,39,1,14,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-6804758,Regulation of TP53 Activity through Acetylation,0.03627338021693571,2,39,1,14,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.03627338021693571,2,38,2,38,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,0.03810294631896194,2,40,4,27,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,0.03951395311275063,2,47,2,4,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,0.03951395311275063,2,47,5,14,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,0.03951395311275063,2,47,5,14,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9725554,Differentiation of Keratinocytes in Interfollicular Epidermis in Mammalian Skin,0.03951395311275063,2,47,1,4,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-6807070,PTEN Regulation,0.03951395311275063,3,156,4,56,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.03951395311275063,2,49,2,34,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-201556,Signaling by ALK,0.03951395311275063,2,46,1,42,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-4570464,SUMOylation of RNA binding proteins,0.04084162342242825,2,51,2,4,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-9937848,CHD chromatin remodelers,0.04084162342242825,3,165,19,44,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-73762,RNA Polymerase I Transcription Initiation,0.04084162342242825,2,50,1,6,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-446728,Cell junction organization,0.04084162342242825,4,327,10,185,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
R-HSA-75153,Apoptotic execution phase,0.04084162342242825,2,54,2,57,MjAyNjA5MTMxMzA5NDFfMjMxMzU%3D
