stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-8856828,Clathrin-mediated endocytosis,0.007600007471791681,5,161,20,35,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,0.007600007471791681,4,76,2,7,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9659379,Sensory processing of sound,0.007600007471791681,4,87,3,13,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-112310,Neurotransmitter release cycle,0.008617016740863015,4,99,7,37,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5223345,Miscellaneous transport and binding events,0.008617016740863015,3,40,2,18,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013409,RHOJ GTPase cycle,0.022415715655934143,3,59,2,3,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013406,RHOQ GTPase cycle,0.023421579677226134,3,63,2,5,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-181429,Serotonin Neurotransmitter Release Cycle,0.052977313914425395,2,23,2,4,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-112316,Neuronal System,0.052977313914425395,6,489,25,221,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-112315,Transmission across Chemical Synapses,0.05577746499329583,5,343,23,167,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-212676,Dopamine Neurotransmitter Release Cycle,0.05595297363691909,2,28,2,5,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-888590,"GABA synthesis, release, reuptake and degradation",0.08208436731732194,2,36,3,10,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5619111,Defective SLC20A2 causes idiopathic basal ganglia calcification 1 (IBGC1),0.10755592034837747,1,3,1,1,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9035034,RHOF GTPase cycle,0.10755592034837747,2,46,2,3,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-190827,Transport of connexins along the secretory pathway,0.10755592034837747,1,3,1,2,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9696270,RND2 GTPase cycle,0.10755592034837747,2,44,1,2,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-190704,Oligomerization of connexins into connexons,0.10755592034837747,1,3,1,3,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-199991,Membrane Trafficking,0.11985410689931042,6,669,37,219,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-191650,Regulation of gap junction activity,0.17531402694262788,1,6,4,4,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9833576,CDH11 homotypic and heterotypic interactions,0.17531402694262788,1,8,3,3,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9705677,SARS-CoV-2 targets PDZ proteins in cell-cell junction,0.17531402694262788,1,6,1,4,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-427652,Sodium-coupled phosphate cotransporters,0.17531402694262788,1,8,1,4,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5250971,Toxicity of botulinum toxin type C (botC),0.17531402694262788,1,7,1,5,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9764302,Regulation of CDH19 Expression and Function,0.17531402694262788,1,8,1,5,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-382551,Transport of small molecules,0.17531402694262788,7,999,6,463,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-196025,Formation of annular gap junctions,0.18339255548795574,1,11,2,2,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-190873,Gap junction degradation,0.18339255548795574,1,12,4,4,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,0.18339255548795574,1,22,2,2,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",0.18339255548795574,1,27,5,5,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,0.18339255548795574,1,27,2,2,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9620244,Long-term potentiation,0.18339255548795574,1,31,5,7,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-157858,Gap junction trafficking and regulation,0.18339255548795574,1,57,17,24,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-190872,Transport of connexons to the plasma membrane,0.18339255548795574,1,23,2,3,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-190828,Gap junction trafficking,0.18339255548795574,1,52,13,20,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-399956,CRMPs in Sema3A signaling,0.18339255548795574,1,18,3,5,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-525793,Myogenesis,0.18339255548795574,1,32,8,14,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-190861,Gap junction assembly,0.18339255548795574,1,41,9,16,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,0.18339255548795574,1,27,2,4,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-162588,Budding and maturation of HIV virion,0.18339255548795574,1,37,2,4,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5576892,Phase 0 - rapid depolarisation,0.18339255548795574,1,38,1,2,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9764561,Regulation of CDH1 Function,0.18339255548795574,1,65,7,16,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9613829,Chaperone Mediated Autophagy,0.18339255548795574,1,23,8,19,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9762292,Regulation of CDH11 function,0.18339255548795574,1,13,4,10,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9856532,Mechanical load activates signaling by PIEZO1 and integrins in osteocytes,0.18339255548795574,1,24,4,11,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013148,CDC42 GTPase cycle,0.18339255548795574,2,159,2,6,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,0.18339255548795574,1,39,2,7,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-428890,Role of ABL in ROBO-SLIT signaling,0.18339255548795574,1,10,1,4,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-3238698,WNT ligand biogenesis and trafficking,0.18339255548795574,1,28,3,12,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-399719,Trafficking of AMPA receptors,0.18339255548795574,1,37,1,4,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9012999,RHO GTPase cycle,0.18339255548795574,4,460,21,91,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9958810,"SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)",0.18339255548795574,1,29,2,9,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013405,RHOD GTPase cycle,0.18339255548795574,1,57,2,9,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5682910,LGI-ADAM interactions,0.18339255548795574,1,14,1,5,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5626467,RHO GTPases activate IQGAPs,0.18339255548795574,1,36,1,5,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.18339255548795574,1,73,1,5,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,0.18339255548795574,1,13,2,13,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9764260,Regulation of Expression and Function of Type II Classical Cadherins,0.18339255548795574,1,39,5,33,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5653656,Vesicle-mediated transport,0.18339255548795574,6,833,37,254,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-399997,Acetylcholine regulates insulin secretion,0.18339255548795574,1,21,1,7,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,0.18339255548795574,1,27,1,7,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-2173788,Downregulation of TGF-beta receptor signaling,0.18339255548795574,1,28,4,28,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9759475,Regulation of CDH11 Expression and Function,0.18339255548795574,1,35,4,28,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9656223,Signaling by RAF1 mutants,0.18339255548795574,1,49,1,7,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.18339255548795574,1,54,1,7,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9649948,Signaling downstream of RAS mutants,0.18339255548795574,1,54,1,7,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.18339255548795574,1,54,1,7,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,0.18339255548795574,2,115,2,15,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-3371571,HSF1-dependent transactivation,0.18339255548795574,1,59,1,8,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,0.18339255548795574,1,64,1,8,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",0.18339255548795574,1,39,1,9,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-6802949,Signaling by RAS mutants,0.18339255548795574,1,54,1,9,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-194315,Signaling by Rho GTPases,0.18339255548795574,5,708,22,203,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-6794361,Neurexins and neuroligins,0.18339255548795574,1,60,2,19,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.18339255548795574,5,724,22,212,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.18339255548795574,1,12,1,10,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9766229,Degradation of CDH1,0.18339255548795574,1,57,1,10,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-2173789,TGF-beta receptor signaling activates SMADs,0.18339255548795574,1,51,4,44,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-111933,Calmodulin induced events,0.18339255548795574,1,44,2,23,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5673000,RAF activation,0.18339255548795574,1,41,1,12,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-111997,CaM pathway,0.18339255548795574,1,44,2,24,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,0.18339255548795574,1,38,2,27,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-111996,Ca-dependent events,0.18339255548795574,1,50,2,27,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-373755,Semaphorin interactions,0.18339255548795574,1,71,3,41,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9022692,Regulation of MECP2 expression and activity,0.18339255548795574,1,39,1,14,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-442660,SLC-mediated transport of neurotransmitters,0.18339255548795574,1,49,1,14,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-1489509,DAG and IP3 signaling,0.18339255548795574,1,54,2,28,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5218920,VEGFR2 mediated vascular permeability,0.18339255548795574,1,48,1,15,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-112043,PLC beta mediated events,0.18339255548795574,1,69,2,32,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-70263,Gluconeogenesis,0.18339255548795574,1,56,1,17,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5578775,Ion homeostasis,0.18339255548795574,1,64,1,17,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-936837,Ion transport by P-type ATPases,0.18339255548795574,1,71,1,17,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9841251,Mitochondrial unfolded protein response (UPRmt),0.18339255548795574,1,33,1,21,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9958790,SLC-mediated transport of inorganic anions,0.18339255548795574,1,45,1,21,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-8863678,Neurodegenerative Diseases,0.18339255548795574,1,30,1,22,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,0.18339255548795574,1,30,1,22,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,0.18339255548795574,1,49,1,23,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9734009,Defective Intrinsic Pathway for Apoptosis,0.18339255548795574,1,33,1,24,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,0.18339255548795574,1,64,2,51,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-983712,Ion channel transport,0.18339255548795574,2,207,2,51,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,0.18339255548795574,1,40,1,27,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-1251985,Nuclear signaling by ERBB4,0.18339255548795574,1,47,1,34,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.18339255548795574,1,49,1,34,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-3299685,Detoxification of Reactive Oxygen Species,0.18339255548795574,1,64,1,34,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,0.18339255548795574,1,73,1,36,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.18339255548795574,1,38,1,38,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-168799,Neurotoxicity of clostridium toxins,0.18339255548795574,1,28,1,40,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9675108,Nervous system development,0.18339255548795574,4,603,6,322,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-75153,Apoptotic execution phase,0.18339255548795574,1,54,1,57,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5339562,Uptake and actions of bacterial toxins,0.18339255548795574,1,60,1,66,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013026,RHOB GTPase cycle,0.18792309925928063,1,75,2,6,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-112040,G-protein mediated events,0.18792309925928063,1,75,2,41,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013408,RHOG GTPase cycle,0.19467286826096086,1,78,1,6,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013106,RHOC GTPase cycle,0.19691057728168693,1,79,2,6,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-4086398,Ca2+ pathway,0.20136777153965146,1,81,5,27,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-1236394,Signaling by ERBB4,0.20358728902535728,1,82,1,52,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-422475,Axon guidance,0.20620704571604875,3,566,5,295,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9020591,Interleukin-12 signaling,0.2080082450179488,1,84,1,56,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9958825,Activation of STAT3 by cadherin engagement,0.21459472123484646,1,87,9,33,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-2995410,Nuclear Envelope (NE) Reassembly,0.21677828819140632,1,88,1,24,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,0.21895591897956257,1,89,1,32,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-195721,Signaling by WNT,0.22200586910408893,2,320,8,157,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013404,RAC2 GTPase cycle,0.22545335184971282,1,92,1,10,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-6802957,Oncogenic MAPK signaling,0.22760739527609763,1,93,5,46,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-6794362,Protein-protein interactions at synapses,0.22760739527609763,1,93,2,33,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-381038,XBP1(S) activates chaperone genes,0.23189792454815905,1,95,1,47,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-438064,Post NMDA receptor activation events,0.23403444149028063,1,96,7,39,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-447115,Interleukin-12 family signaling,0.23403444149028063,1,96,1,114,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9645723,Diseases of programmed cell death,0.23616514730016758,1,97,1,37,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013423,RAC3 GTPase cycle,0.24252255221083407,1,100,1,6,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-8986944,Transcriptional Regulation by MECP2,0.24252255221083407,1,100,1,77,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-381070,IRE1alpha activates chaperones,0.24463016756604028,1,101,1,53,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-170834,Signaling by TGF-beta Receptor Complex,0.2592237659135499,1,108,6,100,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-422356,Regulation of insulin secretion,0.26128593164117786,1,109,1,38,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9614085,FOXO-mediated transcription,0.2633424839541414,1,110,1,85,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-70171,Glycolysis,0.26539343778633673,1,111,1,23,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-442755,Activation of NMDA receptors and postsynaptic events,0.26947860955010694,1,113,15,71,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-111885,Opioid Signalling,0.27354156562931586,1,115,2,59,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9833110,RSV-host interactions,0.27556474971138234,1,116,1,27,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-2672351,Stimuli-sensing channels,0.28360253560330184,1,120,1,33,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9855142,Cellular responses to mechanical stimuli,0.2954959647168408,1,126,4,61,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-373760,L1CAM interactions,0.30331743003463274,1,130,1,54,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-4420097,VEGFA-VEGFR2 Pathway,0.30331743003463274,1,130,1,79,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-70326,Glucose metabolism,0.3052594913199509,1,131,2,40,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-1592230,Mitochondrial biogenesis,0.3052594913199509,1,131,1,36,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-3371556,Cellular response to heat stress,0.3129749404656279,1,135,1,29,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-425407,SLC-mediated transmembrane transport,0.32063712146207335,2,416,2,193,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-194138,Signaling by VEGF,0.3243912664123487,1,141,1,86,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5576891,Cardiac conduction,0.3356220338255701,1,147,2,33,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-3858494,Beta-catenin independent WNT signaling,0.346670191278864,1,153,5,51,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-163685,Integration of energy metabolism,0.346670191278864,1,153,1,72,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-8980692,RHOA GTPase cycle,0.3484940015941792,1,154,2,6,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,0.3484940015941792,1,154,1,101,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-381119,Unfolded Protein Response (UPR),0.35212670016250913,1,156,1,99,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-162599,Late Phase of HIV Life Cycle,0.3611220186109123,1,161,2,78,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9612973,Autophagy,0.38394219301115373,1,174,8,117,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-162587,HIV Life Cycle,0.38738149939974953,1,176,2,117,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-877300,Interferon gamma signaling,0.38909410513727805,1,177,1,23,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9006936,Signaling by TGFB family members,0.3908020293014659,1,178,6,148,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-109581,Apoptosis,0.39420388290702124,1,180,1,142,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5619102,SLC transporter disorders,0.402627460921547,1,185,1,64,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-8953897,Cellular responses to stimuli,0.40569977118636424,4,1166,8,613,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9013149,RAC1 GTPase cycle,0.4125846668500389,1,191,1,6,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9764265,Regulation of CDH1 Expression and Function,0.4142283475320959,1,192,7,92,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,0.4142283475320959,1,192,7,92,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,0.4508157454888606,1,215,12,125,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-9709957,Sensory Perception,0.46023070265132837,4,1252,3,138,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-376176,Signaling by ROBO receptors,0.4615005837983276,1,222,1,60,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-5357801,Programmed Cell Death,0.4660173277186077,1,225,1,194,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,0.47641282707800836,1,232,16,110,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-397014,Muscle contraction,0.47641282707800836,1,232,2,53,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-162582,Signal Transduction,0.47820584438087443,9,3056,42,2589,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-68882,Mitotic Anaphase,0.48226399149590815,1,236,1,32,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
R-HSA-2555396,Mitotic Metaphase and Anaphase,0.48371676352820203,1,237,1,33,MjAyNjA5MTMxMzA2NDNfMjMxMTA%3D
