stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-72202,Transport of Mature Transcript to Cytoplasm,0.19594545244064698,1,90,4,13,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-425381,Bicarbonate transporters,0.19594545244064698,1,14,1,4,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-429947,Deadenylation of mRNA,0.19594545244064698,1,30,1,4,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8940973,RUNX2 regulates osteoblast differentiation,0.19594545244064698,1,34,6,24,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-774815,Nucleosome assembly,0.19594545244064698,1,53,1,4,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,0.19594545244064698,1,53,1,4,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-2028269,Signaling by Hippo,0.19594545244064698,1,22,7,30,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9820448,Developmental Cell Lineages of the Exocrine Pancreas,0.19594545244064698,2,170,2,10,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8868773,rRNA processing in the nucleus and cytosol,0.19594545244064698,2,207,3,15,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8941326,RUNX2 regulates bone development,0.19594545244064698,1,43,6,32,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9968297,Somatic hypermutation of immunoglobulin genes by error-prone base excision repair (BER),0.19594545244064698,1,24,1,6,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1221632,Meiotic synapsis,0.19594545244064698,1,61,1,6,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9659379,Sensory processing of sound,0.19594545244064698,1,87,2,13,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,0.19594545244064698,1,55,3,20,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8953854,Metabolism of RNA,0.19594545244064698,6,863,35,244,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,0.19594545244064698,1,76,1,7,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-72312,rRNA processing,0.19594545244064698,2,252,3,22,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells",0.19594545244064698,1,42,3,23,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-110357,Displacement of DNA glycosylase by APEX1,0.19594545244064698,1,10,1,8,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-4615885,SUMOylation of DNA replication proteins,0.19594545244064698,1,50,1,8,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,0.19594545244064698,1,64,1,8,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,0.19594545244064698,1,89,4,32,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9819196,Zygotic genome activation (ZGA),0.19594545244064698,1,26,2,17,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9909649,Regulation of PD-L1(CD274) transcription,0.19594545244064698,1,74,2,18,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.19594545244064698,1,12,1,10,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-446353,Cell-extracellular matrix interactions,0.19594545244064698,1,19,1,10,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,0.19594545244064698,1,42,3,30,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-110329,Cleavage of the damaged pyrimidine ,0.19594545244064698,1,50,2,20,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-429914,Deadenylation-dependent mRNA decay,0.19594545244064698,1,67,1,10,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-73928,Depyrimidination,0.19594545244064698,1,50,4,41,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,0.19594545244064698,1,41,2,21,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9821002,Chromatin modifications during the maternal to zygotic transition (MZT),0.19594545244064698,1,48,1,12,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-749476,RNA Polymerase III Abortive And Retractive Initiation,0.19594545244064698,1,43,1,13,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,0.19594545244064698,1,40,2,27,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,0.19594545244064698,1,28,1,14,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9930044,Nuclear RNA decay,0.19594545244064698,1,39,1,15,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9725370,Signaling by ALK fusions and activated point mutants,0.19594545244064698,2,119,4,63,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,0.19594545244064698,1,56,2,32,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-73929,"Base-Excision Repair, AP Site Formation",0.19594545244064698,1,62,4,64,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1500620,Meiosis,0.19594545244064698,1,93,1,16,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1251985,Nuclear signaling by ERBB4,0.19594545244064698,1,47,2,34,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-202433,Generation of second messenger molecules,0.19594545244064698,1,47,1,17,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9700206,Signaling by ALK in cancer,0.19594545244064698,2,119,4,71,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8964043,Plasma lipoprotein clearance,0.19594545244064698,1,46,2,36,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1266738,Developmental Biology,0.19594545244064698,9,2061,52,996,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-212165,Epigenetic regulation of gene expression,0.19594545244064698,2,345,6,118,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8964038,LDL clearance,0.19594545244064698,1,28,1,20,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9958790,SLC-mediated transport of inorganic anions,0.19594545244064698,1,45,1,21,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-74158,RNA Polymerase III Transcription,0.19594545244064698,1,43,1,25,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,0.19594545244064698,1,67,1,26,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1236394,Signaling by ERBB4,0.19594545244064698,1,82,2,52,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-446728,Cell junction organization,0.19594545244064698,3,327,7,185,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8948216,Collagen chain trimerization,0.19594545244064698,1,44,1,28,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1500931,Cell-Cell communication,0.19594545244064698,3,365,7,208,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1442490,Collagen degradation,0.19594545244064698,1,69,1,34,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.19594545244064698,1,38,1,38,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9833482,PKR-mediated signaling,0.19594545244064698,1,88,1,40,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1280218,Adaptive Immune System,0.19594545244064698,5,1237,9,361,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,0.19594545244064698,1,65,1,42,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-73933,Resolution of Abasic Sites (AP sites),0.19594545244064698,1,48,1,43,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-75153,Apoptotic execution phase,0.19594545244064698,1,54,1,57,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9918481,Dengue Virus-Host Interactions,0.19594545244064698,2,273,1,59,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9675108,Nervous system development,0.19594545244064698,3,603,5,322,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-141424,Amplification of signal from the kinetochores,0.19783424536557825,1,94,4,4,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.19783424536557825,1,94,4,4,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-390466,Chaperonin-mediated protein folding,0.20159887950604682,1,96,1,19,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-438064,Post NMDA receptor activation events,0.20159887950604682,1,96,2,39,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-73884,Base Excision Repair,0.20721359537308603,1,99,5,107,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-156842,Eukaryotic Translation Elongation,0.21278985799598793,1,102,2,9,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-391251,Protein folding,0.21278985799598793,1,102,1,28,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",0.21278985799598793,1,102,2,86,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1474290,Collagen formation,0.2164861301257054,1,104,20,77,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8878159,Transcriptional regulation by RUNX3,0.22382804697952519,1,108,3,47,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-3214847,HATs acetylate histones,0.2274738417750789,1,110,1,15,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-194315,Signaling by Rho GTPases,0.22900308258003332,3,708,9,203,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-69618,Mitotic Spindle Checkpoint,0.22929048093335713,1,111,4,7,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-442755,Activation of NMDA receptors and postsynaptic events,0.23291128921276982,1,113,2,71,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9860931,Response of endothelial cells to shear stress,0.236515532463911,1,115,3,51,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.2389947287277241,3,724,9,212,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1640170,Cell Cycle,0.24213430275109094,3,729,14,474,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,0.24722960790421156,1,121,1,5,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-202403,TCR signaling,0.24900099606369497,1,122,1,52,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9839923,Dengue Virus Infection,0.24970986752496682,2,411,1,142,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9855142,Cellular responses to mechanical stimuli,0.25604604994898095,1,126,3,61,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-373760,L1CAM interactions,0.26302673810165245,1,130,1,54,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1592230,Mitochondrial biogenesis,0.26476192017102385,1,131,4,36,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8878166,Transcriptional regulation by RUNX2,0.26822035867231153,1,133,6,81,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-2500257,Resolution of Sister Chromatid Cohesion,0.27166295539154317,1,135,4,13,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-73886,Chromosome Maintenance,0.27166295539154317,1,135,1,38,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-6809371,Formation of the cornified envelope,0.27679730151051163,1,138,8,27,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1474165,Reproduction,0.2903172056558627,1,146,1,44,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9843745,Adipogenesis,0.29198979124187996,1,147,13,33,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9012999,RHO GTPase cycle,0.2924145995880252,2,460,6,91,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1474228,Degradation of the extracellular matrix,0.29365853836371103,1,148,1,105,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-5663220,RHO GTPases Activate Formins,0.2953234555928098,1,149,3,27,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8980692,RHOA GTPase cycle,0.30359089204762335,1,154,1,6,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9013148,CDC42 GTPase cycle,0.3117638562471141,1,159,1,6,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9758941,Gastrulation,0.32464671492800323,1,167,3,104,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,0.3309997870452478,1,171,3,67,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9938024,Somatic hypermutation of immunoglobulin genes,0.34197791919204856,1,178,1,28,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-109581,Apoptosis,0.34508217650041473,1,180,1,142,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-2467813,Separation of Sister Chromatids,0.3481721729057804,1,182,2,8,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.35124797215974213,1,184,1,132,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-5619102,SLC transporter disorders,0.3527805677015141,1,185,1,64,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,0.35806439466406925,2,536,4,516,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9013149,RAC1 GTPase cycle,0.3619023809073867,1,191,1,6,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9909648,Regulation of PD-L1(CD274) expression,0.3619023809073867,1,191,2,56,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-2990846,SUMOylation,0.36491507450338134,1,193,1,141,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-422475,Axon guidance,0.3834828945892881,2,566,3,295,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-68877,Mitotic Prometaphase,0.3928535093688623,1,212,6,25,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,0.4028419001464263,1,219,3,48,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-389948,Co-inhibition by PD-1,0.4028419001464263,1,219,2,61,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-376176,Signaling by ROBO receptors,0.4070734922334869,1,222,2,60,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-5357801,Programmed Cell Death,0.41127588199512466,1,225,1,194,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-6805567,Keratinization,0.4126702231102445,1,226,15,34,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,0.42096899274866983,1,232,2,110,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-68882,Mitotic Anaphase,0.4264379578986198,1,236,2,32,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-2555396,Mitotic Metaphase and Anaphase,0.427797320944282,1,237,2,33,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8951664,Neddylation,0.4332034719646076,1,241,6,44,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-8878171,Transcriptional regulation by RUNX1,0.43989125860307965,1,246,5,132,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.4438669833724064,1,249,1,44,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-3247509,Chromatin modifying enzymes,0.45043220997646705,1,254,1,85,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-5619115,Disorders of transmembrane transporters,0.4671506236027456,1,267,1,87,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-74160,Gene expression (Transcription),0.47266220188401853,5,1922,26,1139,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-5688426,Deubiquitination,0.4771916212899069,1,275,4,77,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-388841,Regulation of T cell activation by CD28 family,0.4784337175756004,1,276,2,91,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-69620,Cell Cycle Checkpoints,0.48090929607429367,1,278,4,63,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,0.48826758293610717,1,284,1,103,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-421270,Cell-cell junction organization,0.5073966742193784,1,300,1,169,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,0.5097382918165622,1,302,4,9,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-195258,RHO GTPase Effectors,0.5358999650033748,1,325,3,113,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-112315,Transmission across Chemical Synapses,0.5554212542566026,1,343,2,167,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1474244,Extracellular matrix organization,0.5638385353714255,1,351,21,330,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-1852241,Organelle biogenesis and maintenance,0.5998348959064346,1,387,4,119,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-4839726,Chromatin organization,0.6017475108310666,1,389,1,150,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-68886,M Phase,0.6148888041516563,1,403,8,96,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-983169,Class I MHC mediated antigen processing & presentation,0.6148888041516563,1,403,4,52,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9938027,Affinity selection of immunoglobulins,0.6176493592365414,1,406,1,40,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-9938026,Immunoglobulin maturation,0.6176493592365414,1,406,1,40,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-73894,DNA Repair,0.624916980320797,1,414,5,350,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-425407,SLC-mediated transmembrane transport,0.6267127630441712,1,416,1,193,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-72766,Translation,0.6543320672997703,1,448,2,126,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-3700989,Transcriptional Regulation by TP53,0.6853115787047639,1,487,1,258,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-112316,Neuronal System,0.6868251711249859,1,489,2,221,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-382551,Transport of small molecules,0.6869065747079207,2,999,3,463,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-392499,Metabolism of proteins,0.6892873098916245,5,2427,14,928,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-913531,Interferon Signaling,0.7001323268969247,1,507,1,157,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-168256,Immune System,0.7378223001133115,6,3033,10,1895,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-69278,"Cell Cycle, Mitotic",0.7529082770021129,1,587,8,367,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
R-HSA-597592,Post-translational protein modification,0.7655891331928876,3,1676,11,605,MjAyNjA5MTMxMzA4NDlfMjMxMjg%3D
