stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.1703847846016071,10,724,36,212,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.1762967491874592,3,73,5,5,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5627117,RHO GTPases Activate ROCKs,0.1762967491874592,2,24,3,7,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5625900,RHO GTPases activate CIT,0.1762967491874592,2,23,1,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5627123,RHO GTPases activate PAKs,0.21071319723008752,2,27,4,15,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-6803529,FGFR2 alternative splicing,0.21505070373952995,2,28,4,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9833576,CDH11 homotypic and heterotypic interactions,0.22517244768657152,1,8,3,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9696273,RND1 GTPase cycle,0.22517244768657152,1,43,1,2,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9696264,RND3 GTPase cycle,0.22517244768657152,1,43,1,2,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9981148,Developmental Lineage of Pancreatic Endocrine Mid Progenitor Cells,0.22517244768657152,1,45,1,2,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-212300,PRC2 methylates histones and DNA,0.22517244768657152,1,46,2,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9613829,Chaperone Mediated Autophagy,0.22517244768657152,1,23,9,19,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-170968,Frs2-mediated activation,0.22517244768657152,1,17,6,13,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5693606,DNA Double Strand Break Response,0.22517244768657152,2,114,23,53,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,0.22517244768657152,1,23,6,14,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-169893,Prolonged ERK activation events,0.22517244768657152,1,20,8,19,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9675126,Diseases of mitotic cell cycle,0.22517244768657152,2,38,2,5,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-1358803,Downregulation of ERBB2:ERBB3 signaling,0.22517244768657152,1,16,3,8,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5689603,UCH proteinases,0.22517244768657152,2,84,4,11,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5674499,Negative feedback regulation of MAPK pathway,0.22517244768657152,1,8,1,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-187706,Signalling to p38 via RIT and RIN,0.22517244768657152,1,8,1,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-8951671,RUNX3 regulates YAP1-mediated transcription,0.22517244768657152,1,9,3,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-77595,Processing of Intronless Pre-mRNAs,0.22517244768657152,1,21,3,5,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5467340,AXIN missense mutants destabilize the destruction complex,0.22517244768657152,1,14,1,1,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5339716,Signaling by GSK3beta mutants,0.22517244768657152,1,15,1,1,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-4839743,Signaling by CTNNB1 phospho-site mutants,0.22517244768657152,1,16,4,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3000484,Scavenging by Class F Receptors,0.22517244768657152,1,16,2,2,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5358752,CTNNB1 T41 mutants aren't phosphorylated,0.22517244768657152,1,16,1,1,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5358751,CTNNB1 S45 mutants aren't phosphorylated,0.22517244768657152,1,16,1,1,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5358749,CTNNB1 S37 mutants aren't phosphorylated,0.22517244768657152,1,16,1,1,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5358747,CTNNB1 S33 mutants aren't phosphorylated,0.22517244768657152,1,16,1,1,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-196299,Beta-catenin phosphorylation cascade,0.22517244768657152,1,19,4,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5673000,RAF activation,0.22517244768657152,1,41,8,12,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9820960,Respiratory syncytial virus (RSV) attachment and entry,0.22517244768657152,1,37,4,7,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,0.22517244768657152,2,68,23,41,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-2032785,YAP1- and WWTR1 (TAZ)-stimulated gene expression,0.22517244768657152,1,18,5,9,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-6807505,RNA polymerase II transcribes snRNA genes,0.22517244768657152,2,95,6,11,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,0.22517244768657152,2,81,2,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-4655427,SUMOylation of DNA methylation proteins,0.22517244768657152,1,16,1,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,0.22517244768657152,1,17,2,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,0.22517244768657152,1,21,1,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9035034,RHOF GTPase cycle,0.22517244768657152,2,46,1,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9958810,"SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)",0.22517244768657152,1,29,3,9,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9013409,RHOJ GTPase cycle,0.22517244768657152,2,59,1,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-73856,RNA Polymerase II Transcription Termination,0.22517244768657152,1,30,1,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5218921,VEGFR2 mediated cell proliferation,0.22517244768657152,1,33,4,12,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9013407,RHOH GTPase cycle,0.22517244768657152,1,38,1,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,0.22517244768657152,1,41,1,3,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-157579,Telomere Maintenance,0.22517244768657152,3,108,11,34,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-8876384,Listeria monocytogenes entry into host cells,0.22517244768657152,1,27,4,13,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5693571,Nonhomologous End-Joining (NHEJ),0.22517244768657152,2,56,4,13,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.22517244768657152,1,12,3,10,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-75067,Processing of Capped Intronless Pre-mRNA,0.22517244768657152,1,30,3,10,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,0.22517244768657152,1,40,1,2,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,0.22517244768657152,2,38,4,14,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9759475,Regulation of CDH11 Expression and Function,0.22517244768657152,1,35,8,28,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-187687,Signalling to ERKs,0.22517244768657152,1,42,9,32,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9764260,Regulation of Expression and Function of Type II Classical Cadherins,0.22517244768657152,1,39,9,33,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9012999,RHO GTPase cycle,0.22517244768657152,7,460,24,91,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3371599,Defective HLCS causes multiple carboxylase deficiency,0.22517244768657152,1,10,1,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-425986,Sodium/Proton exchangers,0.22517244768657152,1,11,1,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-425381,Bicarbonate transporters,0.22517244768657152,1,14,1,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-68884,Mitotic Telophase/Cytokinesis,0.22517244768657152,1,15,1,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9634600,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",0.22517244768657152,1,20,1,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3928663,EPHA-mediated growth cone collapse,0.22517244768657152,1,33,1,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-8940973,RUNX2 regulates osteoblast differentiation,0.22517244768657152,1,34,6,24,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9706574,RHOBTB GTPase Cycle,0.22517244768657152,1,36,1,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-901042,Calnexin/calreticulin cycle,0.22517244768657152,1,40,3,12,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9013420,RHOU GTPase cycle,0.22517244768657152,1,44,1,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-170984,ARMS-mediated activation,0.22517244768657152,1,12,2,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9734779,Developmental Cell Lineages of the Integumentary System,0.22517244768657152,2,122,3,12,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-1839124,FGFR1 mutant receptor activation,0.22517244768657152,1,39,6,25,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-2028269,Signaling by Hippo,0.22517244768657152,1,22,7,30,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9683610,Maturation of nucleoprotein,0.22517244768657152,1,17,2,9,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9920951,Dengue virus modulates apoptosis,0.22517244768657152,1,21,2,9,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-8863795,Downregulation of ERBB2 signaling,0.22517244768657152,1,36,3,14,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9764302,Regulation of CDH19 Expression and Function,0.22517244768657152,1,8,1,5,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,0.22517244768657152,1,15,1,5,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-399956,CRMPs in Sema3A signaling,0.22517244768657152,1,18,1,5,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,0.22517244768657152,2,42,6,30,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9013406,RHOQ GTPase cycle,0.22517244768657152,2,63,1,5,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,0.22517244768657152,1,39,1,5,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,0.22517244768657152,1,41,1,5,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0.22517244768657152,1,40,3,16,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-8941326,RUNX2 regulates bone development,0.22517244768657152,1,43,6,32,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-73886,Chromosome Maintenance,0.22517244768657152,3,135,11,38,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3214841,PKMTs methylate histone lysines,0.22517244768657152,2,48,4,22,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3323169,Defects in biotin (Btn) metabolism,0.22517244768657152,1,12,1,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-4641263,Regulation of FZD by ubiquitination,0.22517244768657152,1,22,1,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-2160916,Hyaluronan degradation,0.22517244768657152,1,31,2,12,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5689901,Metalloprotease DUBs,0.22517244768657152,1,32,1,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-191859,snRNP Assembly,0.22517244768657152,2,67,1,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-194441,Metabolism of non-coding RNA,0.22517244768657152,2,67,1,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-1250196,SHC1 events in ERBB2 signaling,0.22517244768657152,1,36,1,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-69473,G2/M DNA damage checkpoint,0.22517244768657152,2,82,2,12,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9013423,RAC3 GTPase cycle,0.22517244768657152,2,100,1,6,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,0.22517244768657152,2,89,5,32,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-196780,Biotin transport and metabolism,0.22517244768657152,1,19,2,13,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-72202,Transport of Mature Transcript to Cytoplasm,0.22517244768657152,2,90,2,13,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3899300,SUMOylation of transcription cofactors,0.22517244768657152,2,44,4,27,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-450520,HuR (ELAVL1) binds and stabilizes mRNA,0.22517244768657152,1,12,1,7,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,0.22517244768657152,1,44,1,4,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,0.22517244768657152,1,25,1,7,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-198753,ERK/MAPK targets,0.22517244768657152,1,26,1,7,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5654732,Negative regulation of FGFR3 signaling,0.22517244768657152,1,34,2,14,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5654733,Negative regulation of FGFR4 signaling,0.22517244768657152,1,35,2,14,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5654727,Negative regulation of FGFR2 signaling,0.22517244768657152,1,41,2,14,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-2219528,PI3K/AKT Signaling in Cancer,0.22517244768657152,3,132,3,21,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9929356,GSK3B-mediated proteasomal degradation of PD-L1(CD274),0.22517244768657152,1,46,1,7,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-1592230,Mitochondrial biogenesis,0.22517244768657152,2,131,5,36,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-8878171,Transcriptional regulation by RUNX1,0.22517244768657152,3,246,18,132,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5654726,Negative regulation of FGFR1 signaling,0.22517244768657152,1,39,2,15,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-2142845,Hyaluronan metabolism,0.22517244768657152,1,41,2,15,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3214847,HATs acetylate histones,0.22517244768657152,2,110,2,15,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5654738,Signaling by FGFR2,0.22517244768657152,3,88,6,46,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells",0.22517244768657152,1,42,3,23,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-71384,Ethanol oxidation,0.22517244768657152,1,28,1,8,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-1295596,Spry regulation of FGF signaling,0.22517244768657152,1,19,2,11,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,0.22517244768657152,2,81,3,24,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,0.22517244768657152,7,536,61,516,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9819196,Zygotic genome activation (ZGA),0.22517244768657152,1,26,2,17,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3214842,HDMs demethylate histones,0.22517244768657152,1,31,2,17,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,0.22517244768657152,2,86,2,17,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5693607,Processing of DNA double-strand break ends,0.22517244768657152,2,89,2,17,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5688426,Deubiquitination,0.22517244768657152,5,275,9,77,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9918476,Assembly and Release of Dengue Virus Virions,0.22517244768657152,1,13,1,9,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9662834,CD163 mediating an anti-inflammatory response,0.22517244768657152,1,14,1,9,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,0.22517244768657152,2,30,2,18,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-114508,Effects of PIP2 hydrolysis,0.22517244768657152,1,40,1,9,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-195258,RHO GTPase Effectors,0.22517244768657152,4,325,12,113,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,0.22517244768657152,3,171,7,67,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-351906,Apoptotic cleavage of cell adhesion  proteins,0.22517244768657152,1,11,1,10,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,0.22517244768657152,1,17,1,10,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9694631,Maturation of nucleoprotein,0.22517244768657152,1,24,2,14,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-8878166,Transcriptional regulation by RUNX2,0.22517244768657152,2,133,8,81,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.22517244768657152,4,184,13,132,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-187037,Signaling by NTRK1 (TRKA),0.22517244768657152,2,143,10,102,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9841251,Mitochondrial unfolded protein response (UPRmt),0.22517244768657152,1,33,2,21,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-2990846,SUMOylation,0.22517244768657152,4,193,13,141,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-200425,Carnitine shuttle,0.22517244768657152,1,32,1,11,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-1227986,Signaling by ERBB2,0.22517244768657152,2,68,4,46,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-111933,Calmodulin induced events,0.22517244768657152,1,44,2,23,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-70171,Glycolysis,0.22517244768657152,2,111,2,23,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-6807004,Negative regulation of MET activity,0.22517244768657152,1,25,1,12,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-111997,CaM pathway,0.22517244768657152,1,44,2,24,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-69481,G2/M Checkpoints,0.22517244768657152,2,142,2,24,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-163765,ChREBP activates metabolic gene expression,0.22517244768657152,1,14,1,13,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-400685,Sema4D in semaphorin signaling,0.22517244768657152,1,31,1,13,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-749476,RNA Polymerase III Abortive And Retractive Initiation,0.22517244768657152,1,43,1,13,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-166208,mTORC1-mediated signalling,0.22517244768657152,1,28,1,8,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-70326,Glucose metabolism,0.22517244768657152,2,131,3,40,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,0.22517244768657152,1,40,2,27,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.22517244768657152,2,127,1,14,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3371556,Cellular response to heat stress,0.22517244768657152,2,135,2,29,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-1257604,PIP3 activates AKT signaling,0.22517244768657152,4,315,6,89,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-6804757,Regulation of TP53 Degradation,0.22517244768657152,1,43,2,30,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-4420097,VEGFA-VEGFR2 Pathway,0.22517244768657152,2,130,5,79,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,0.22517244768657152,1,35,1,16,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-168316,Assembly of Viral Components at the Budding Site,0.22517244768657152,1,7,1,17,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-194138,Signaling by VEGF,0.22517244768657152,2,141,5,86,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-74160,Gene expression (Transcription),0.22517244768657152,16,1922,66,1139,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-6806003,Regulation of TP53 Expression and Degradation,0.22517244768657152,1,46,2,35,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-597592,Post-translational protein modification,0.22517244768657152,13,1676,31,605,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-3296482,Defects in vitamin and cofactor metabolism,0.22517244768657152,1,42,1,20,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,0.22517244768657152,2,154,5,101,MjAyNjA5MTMxMzA2MTRfMjMxMDY%3D
