stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-8953854,Metabolism of RNA,0.04280976487450516,9,863,58,244,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-9670621,Defective Inhibition of DNA Recombination at Telomere,0.11198407940034105,1,2,2,2,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-9673013,Diseases of Telomere Maintenance,0.11198407940034105,1,2,2,2,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-9006821,Alternative Lengthening of Telomeres (ALT),0.11198407940034105,1,2,2,2,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-9670615,Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations,0.11198407940034105,1,2,1,1,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-9670613,Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations,0.11198407940034105,1,2,1,1,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-429947,Deadenylation of mRNA,0.11198407940034105,2,30,4,4,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-70171,Glycolysis,0.11198407940034105,3,111,2,23,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.11198407940034105,5,317,40,52,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.11198407940034105,2,38,2,38,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-72172,mRNA Splicing,0.11198407940034105,4,224,15,16,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-72163,mRNA Splicing - Major Pathway,0.11198407940034105,4,213,10,11,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-70326,Glucose metabolism,0.11198407940034105,3,131,2,40,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-9820841,M-decay: degradation of maternal mRNAs by maternally stored factors,0.12572377959566627,2,48,4,7,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
R-HSA-5357905,Regulation of TNFR1 signaling,0.12897747222050537,2,54,1,41,MjAyNjA5MTMxMzA5NTVfMjMxMzc%3D
