stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-9673768,Signaling by membrane-tethered fusions of PDGFRA or PDGFRB,0.010171722663264271,2,7,2,2,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-2980766,Nuclear Envelope Breakdown,0.011633211763148132,3,65,5,13,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-4419969,Depolymerization of the Nuclear Lamina,0.027201120019177183,2,23,2,6,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-68875,Mitotic Prophase,0.027201120019177183,3,134,5,34,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,0.027201120019177183,2,27,1,7,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-9671555,Signaling by PDGFR in disease,0.027201120019177183,2,27,2,24,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,0.027201120019177183,5,536,28,516,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-4615885,SUMOylation of DNA replication proteins,0.04717808756839503,2,50,3,8,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.04717808756839503,3,184,14,132,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-2990846,SUMOylation,0.04717808756839503,3,193,14,141,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-68886,M Phase,0.04717808756839503,4,403,8,96,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-352238,Breakdown of the nuclear lamina,0.07627107229647767,1,3,1,3,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-9022537,Loss of MECP2 binding ability to the NCoR/SMRT complex,0.09964954311602647,1,8,1,1,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-9934037,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF),0.09964954311602647,1,25,2,2,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.09964954311602647,1,36,1,1,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-1855196,IP3 and IP4 transport between cytosol and nucleus,0.09964954311602647,1,37,3,3,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-1855229,IP6 and IP7 transport between cytosol and nucleus,0.09964954311602647,1,37,2,2,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-159227,Transport of the SLBP independent Mature mRNA,0.09964954311602647,1,39,3,3,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-1855170,IPs transport between nucleus and cytosol,0.09964954311602647,1,40,4,4,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,0.09964954311602647,1,40,3,3,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,0.09964954311602647,1,42,2,2,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.09964954311602647,1,46,3,3,MjAyNjA5MTMxMzEwMTBfMjMxMzk%3D
