stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.07895475708176969,4,184,16,132,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-2990846,SUMOylation,0.07895475708176969,4,193,16,141,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-9926550,"Regulation of MITF-M-dependent genes involved in extracellular matrix, focal adhesion and epithelial-to-mesenchymal transition",0.09788202252747524,2,23,2,22,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-446107,Type I hemidesmosome assembly,0.11683303011016843,1,11,6,6,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-167242,Abortive elongation of HIV-1 transcript in the absence of Tat,0.11683303011016843,1,24,2,2,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-6803529,FGFR2 alternative splicing,0.11683303011016843,1,28,4,4,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-167160,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,0.11683303011016843,1,29,5,5,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE,0.11683303011016843,1,30,5,5,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER,0.11683303011016843,2,64,2,2,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-445095,Interaction between L1 and Ankyrins,0.11683303011016843,1,33,4,4,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-167243,Tat-mediated HIV elongation arrest and recovery,0.11683303011016843,1,33,3,3,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-167238,Pausing and recovery of Tat-mediated HIV elongation,0.11683303011016843,1,33,2,2,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-167158,Formation of the HIV-1 Early Elongation Complex,0.11683303011016843,1,34,5,5,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-167287,HIV elongation arrest and recovery,0.11683303011016843,1,34,3,3,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-113418,Formation of the Early Elongation Complex,0.11683303011016843,1,34,3,3,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-73776,RNA Polymerase II Promoter Escape,0.11683303011016843,1,52,7,7,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-76042,RNA Polymerase II Transcription Initiation And Promoter Clearance,0.11683303011016843,1,54,11,11,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-6781823,Formation of TC-NER Pre-Incision Complex,0.11683303011016843,1,54,7,7,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-72165,mRNA Splicing - Minor Pathway,0.11683303011016843,1,54,5,5,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-112382,Formation of RNA Pol II elongation complex ,0.11683303011016843,1,60,2,2,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-75955,RNA Polymerase II Transcription Elongation,0.11683303011016843,1,61,8,8,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-72172,mRNA Splicing,0.11683303011016843,2,224,15,16,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-167169,HIV Transcription Elongation,0.11683303011016843,1,47,14,15,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-72086,mRNA Capping,0.11683303011016843,1,36,10,11,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-72163,mRNA Splicing - Major Pathway,0.11683303011016843,2,213,10,11,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-167246,Tat-mediated elongation of the HIV-1 transcript,0.11683303011016843,1,47,7,8,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.11683303011016843,3,317,42,52,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-167200,Formation of HIV-1 elongation complex containing HIV-1 Tat,0.11683303011016843,1,46,4,5,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-6807505,RNA polymerase II transcribes snRNA genes,0.11683303011016843,2,95,8,11,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-5619507,Activation of HOX genes during differentiation,0.11683303011016843,2,116,31,43,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.11683303011016843,2,116,31,43,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-9770562,mRNA Polyadenylation,0.11683303011016843,2,139,13,20,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-72187,mRNA 3'-end processing,0.11683303011016843,2,164,13,21,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
R-HSA-162599,Late Phase of HIV Life Cycle,0.11683303011016843,2,161,48,78,MjAyNjA5MTMxMzA5NDhfMjMxMzY%3D
