stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token
R-HSA-450341,Activation of the AP-1 family of transcription factors,0.0006518247621993822,3,12,2,5,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9730414,MITF-M-regulated melanocyte development,0.0006518247621993822,8,233,12,150,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-168249,Innate Immune System,0.0006518247621993822,20,1387,78,782,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-375165,NCAM signaling for neurite out-growth,0.0006535925249284702,5,70,8,23,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,0.000655032757539975,5,71,22,53,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-8848021,Signaling by PTK6,0.000655032757539975,5,71,22,53,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-2428924,IGF1R signaling cascade,0.00069660890108314,5,72,11,17,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-74751,Insulin receptor signalling cascade,0.00069660890108314,5,72,18,25,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),0.00069660890108314,5,73,11,19,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1266738,Developmental Biology,0.0007737811844052978,25,2061,91,996,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,0.0007979428947919587,4,38,3,14,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.0007979428947919587,4,38,6,38,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9013424,RHOV GTPase cycle,0.0008187382183313385,4,39,1,2,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-446728,Cell junction organization,0.0008764392749907035,9,327,16,185,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9839923,Dengue Virus Infection,0.0009424264916045866,10,411,12,142,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1643685,Disease,0.0010553301806059956,32,3093,250,2176,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-187687,Signalling to ERKs,0.0010878946087931052,4,42,13,32,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9696264,RND3 GTPase cycle,0.0010988443307708984,4,43,1,2,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9696273,RND1 GTPase cycle,0.0010988443307708984,4,43,1,2,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-2428933,SHC-related events triggered by IGF1R,0.0011410212961924238,3,16,5,5,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9696270,RND2 GTPase cycle,0.0011997978355093863,4,44,1,2,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9013420,RHOU GTPase cycle,0.0011997978355093863,4,44,1,4,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.001213370366420552,6,137,4,7,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,0.0012497244295324172,3,17,2,6,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9918481,Dengue Virus-Host Interactions,0.0012537896087712053,8,273,6,59,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-201556,Signaling by ALK,0.0013031993355105964,4,46,5,42,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5654738,Signaling by FGFR2,0.0013086419188845788,5,88,9,46,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-199418,Negative regulation of the PI3K/AKT network,0.0013738551871034232,6,145,4,10,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-451927,Interleukin-2 family signaling,0.0013738551871034232,4,47,14,59,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-187037,Signaling by NTRK1 (TRKA),0.0013738551871034232,6,143,23,102,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9013404,RAC2 GTPase cycle,0.0014611592098734416,5,92,2,10,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",0.0016270878845192627,4,50,15,38,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5654743,Signaling by FGFR4,0.0017540755981626521,4,51,6,41,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-8849471,"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",0.0018286631900499284,3,20,12,13,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9664407,Parasite infection,0.0018934362379905423,6,157,14,27,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9664417,Leishmania phagocytosis,0.0018934362379905423,6,157,14,27,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9664422,FCGR3A-mediated phagocytosis,0.0018934362379905423,6,157,14,27,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5654741,Signaling by FGFR3,0.0018934362379905423,4,53,6,43,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5663205,Infectious disease,0.0018934362379905423,23,1965,58,1227,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9013423,RAC3 GTPase cycle,0.0019297238515655346,5,100,2,6,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-421270,Cell-cell junction organization,0.0019416194165755574,8,300,14,169,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9006931,Signaling by Nuclear Receptors,0.0019752852815932975,9,383,18,195,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-74752,Signaling by Insulin receptor,0.002112861643236208,5,102,18,34,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-2682334,EPH-Ephrin signaling,0.002112861643236208,5,102,24,56,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5637810,Constitutive Signaling by EGFRvIII,0.002173712216889112,3,22,18,18,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5637812,Signaling by EGFRvIII in Cancer,0.002173712216889112,3,22,18,18,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9665348,Signaling by ERBB2 ECD mutants,0.00219932500757114,3,23,15,15,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,0.00219932500757114,4,56,12,32,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,0.0024892264997875557,3,24,4,9,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-190236,Signaling by FGFR,0.0025419527615149207,5,109,24,142,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,0.002747953955787086,3,26,23,23,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.002747953955787086,3,26,23,23,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-198753,ERK/MAPK targets,0.002747953955787086,3,26,6,7,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-445144,Signal transduction by L1,0.002747953955787086,3,25,3,11,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-70171,Glycolysis,0.002747953955787086,5,111,4,23,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5654736,Signaling by FGFR1,0.0028885665213140843,4,64,6,48,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,0.0028885665213140843,4,64,1,8,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-112409,RAF-independent MAPK1/3 activation,0.0034057724184094473,3,28,12,12,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9652169,Signaling by MAP2K mutants,0.003495847631962423,2,6,1,1,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-912526,Interleukin receptor SHC signaling,0.0037693123987107002,3,29,6,6,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9013149,RAC1 GTPase cycle,0.004133348643507451,6,191,2,6,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9665686,Signaling by ERBB2 TMD/JMD mutants,0.004156797602564044,3,30,13,13,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,0.004246875822156881,6,192,9,92,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9764265,Regulation of CDH1 Expression and Function,0.004246875822156881,6,192,9,92,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1643713,Signaling by EGFR in Cancer,0.004290948587154286,3,32,42,42,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-70326,Glucose metabolism,0.004361552815821845,5,131,7,40,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-2559583,Cellular Senescence,0.004380857986913567,6,199,19,90,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-445095,Interaction between L1 and Ankyrins,0.0046878453073244675,3,33,2,4,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,0.004689900399786007,4,76,1,7,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-168256,Immune System,0.004817068837930538,29,3033,187,1895,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5674499,Negative feedback regulation of MAPK pathway,0.005013536116458828,2,8,3,3,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-2424491,DAP12 signaling,0.005013536116458828,3,36,17,17,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1227990,Signaling by ERBB2 in Cancer,0.005013536116458828,3,36,60,62,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9664565,Signaling by ERBB2 KD Mutants,0.005013536116458828,3,35,15,17,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9706574,RHOBTB GTPase Cycle,0.005013536116458828,3,36,3,4,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,0.005013536116458828,3,35,8,16,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,0.005013536116458828,4,80,5,26,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,0.005426018892343842,6,215,9,125,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9658195,Leishmania infection,0.005999503848180265,7,301,15,95,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9824443,Parasitic Infection Pathways,0.005999503848180265,7,301,15,95,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-354192,Integrin signaling,0.006301155982153528,3,39,11,24,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9659379,Sensory processing of sound,0.006419296784837547,4,87,2,13,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9833482,PKR-mediated signaling,0.006692469978451521,4,88,5,40,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9732724,IFNG signaling activates MAPKs,0.006840430653460294,2,10,1,3,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-913531,Interferon Signaling,0.008011332948650862,9,507,15,157,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-444257,RSK activation,0.008248228336686925,2,11,1,4,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-8853659,RET signaling,0.008316807617003152,3,43,9,24,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-114604,GPVI-mediated activation cascade,0.008316807617003152,3,43,6,25,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,0.008876494103104982,3,44,4,6,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-8856828,Clathrin-mediated endocytosis,0.008996351480839437,5,161,16,35,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-70268,Pyruvate metabolism,0.00917723371463175,4,96,5,31,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9663891,Selective autophagy,0.009527112264524629,4,97,11,56,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.00978205845806046,2,12,4,10,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9627069,Regulation of the apoptosome activity,0.010054177988652935,2,13,1,6,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-140342,Apoptosis induced DNA fragmentation,0.010054177988652935,2,13,2,12,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5674135,MAP2K and MAPK activation,0.010054177988652935,3,49,12,12,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-110056,MAPK3 (ERK1) activation,0.010054177988652935,2,13,4,4,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9612973,Autophagy,0.010054177988652935,5,174,30,117,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9646399,Aggrephagy,0.010054177988652935,3,47,6,15,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,0.010054177988652935,4,104,1,2,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9656223,Signaling by RAF1 mutants,0.010054177988652935,3,49,4,7,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9035034,RHOF GTPase cycle,0.010054177988652935,3,46,2,3,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-198203,PI3K/AKT activation,0.010054177988652935,2,13,4,5,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9856651,MITF-M-dependent gene expression,0.010054177988652935,5,168,8,113,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-111458,Formation of apoptosome,0.010054177988652935,2,13,1,10,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-210990,PECAM1 interactions,0.010577926054971876,2,14,2,7,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9034864,Activated NTRK3 signals through RAS,0.010577926054971876,2,14,4,4,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9020558,Interleukin-2 signaling,0.010577926054971876,2,14,2,19,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9635465,Suppression of apoptosis,0.010577926054971876,2,14,2,7,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-202733,Cell surface interactions at the vascular wall,0.010604045450202548,6,257,6,65,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1433557,Signaling by SCF-KIT,0.010765135169512163,3,51,21,39,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-3928662,EPHB-mediated forward signaling,0.011367216721494877,3,52,8,26,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-2172127,DAP12 interactions,0.011367216721494877,3,52,17,33,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-76009,Platelet Aggregation (Plug Formation),0.011989670426648225,3,53,11,27,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9026519,Activated NTRK2 signals through RAS,0.0121009989799985,2,15,4,4,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-111461,Cytochrome c-mediated apoptotic response,0.0121009989799985,2,15,1,12,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-202670,ERKs are inactivated,0.0121009989799985,2,15,2,2,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9824446,Viral Infection Pathways,0.012303340636321547,16,1407,40,899,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-199991,Membrane Trafficking,0.012375727212988075,10,669,41,219,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-6802949,Signaling by RAS mutants,0.012632718565017687,3,54,4,9,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.012632718565017687,3,54,4,7,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.012632718565017687,3,54,4,7,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9649948,Signaling downstream of RAS mutants,0.012632718565017687,3,54,4,7,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-418990,Adherens junctions interactions,0.012782627101575628,6,267,13,164,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-70263,Gluconeogenesis,0.012933954516910706,3,56,3,17,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-391160,Signal regulatory protein family interactions,0.012933954516910706,2,18,2,10,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9634597,GPER1 signaling,0.012933954516910706,3,56,2,10,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.012933954516910706,2,17,1,2,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9013409,RHOJ GTPase cycle,0.012933954516910706,3,59,2,3,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9634285,Constitutive Signaling by Overexpressed ERBB2,0.012933954516910706,2,16,8,8,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-879415,Advanced glycosylation endproduct receptor signaling,0.012933954516910706,2,16,1,4,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.012933954516910706,2,17,2,5,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-437239,Recycling pathway of L1,0.012933954516910706,3,55,6,14,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-170968,Frs2-mediated activation,0.012933954516910706,2,17,6,13,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1433559,Regulation of KIT signaling,0.012933954516910706,2,18,4,8,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-8953897,Cellular responses to stimuli,0.012933954516910706,14,1166,75,613,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9006925,Intracellular signaling by second messengers,0.012933954516910706,7,363,9,117,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-442755,Activation of NMDA receptors and postsynaptic events,0.012933954516910706,4,113,4,71,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,0.012933954516910706,6,284,8,103,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-445355,Smooth Muscle Contraction,0.013296222004936409,3,61,6,16,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-418885,DCC mediated attractive signaling,0.014361181533101508,2,19,10,12,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1295596,Spry regulation of FGF signaling,0.014361181533101508,2,19,1,11,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-9027284,Erythropoietin activates RAS,0.014361181533101508,2,19,8,8,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-446353,Cell-extracellular matrix interactions,0.014361181533101508,2,19,2,10,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-1502540,Signaling by Activin,0.014361181533101508,2,19,1,10,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-180336,SHC1 events in EGFR signaling,0.014361181533101508,2,19,4,4,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-5653656,Vesicle-mediated transport,0.01472810434423888,11,833,45,254,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-109606,Intrinsic Pathway for Apoptosis,0.015180869627227422,3,64,3,63,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
R-HSA-177929,Signaling by EGFR,0.015180869627227422,3,64,43,50,MjAyNjA5MTMxMzA2MjlfMjMxMDg%3D
